variable,x,y
q95_depth,-17.691954,0.8348129987716675
q95_depth,-17.571407949599998,0.8348129987716675
q95_depth,-17.4508618992,0.8348129987716675
q95_depth,-17.330315848799998,0.8348129987716675
q95_depth,-17.2097697984,0.8348129987716675
q95_depth,-17.089223748,0.8348129987716675
q95_depth,-16.9686776976,0.8348129987716675
q95_depth,-16.8481316472,0.8348129987716675
q95_depth,-16.7275855968,0.8348129987716675
q95_depth,-16.6070395464,0.8348129987716675
q95_depth,-16.486493495999998,0.8348129987716675
q95_depth,-16.3659474456,0.8348129987716675
q95_depth,-16.2454013952,0.8348129987716675
q95_depth,-16.1248553448,0.8348129987716675
q95_depth,-16.0043092944,0.8348129987716675
q95_depth,-15.883763243999999,0.8348129987716675
q95_depth,-15.7632171936,0.8348129987716675
q95_depth,-15.6426711432,0.8348129987716675
q95_depth,-15.5221250928,0.8348129987716675
q95_depth,-15.4015790424,0.8348129987716675
q95_depth,-15.281032992,0.8348129987716675
q95_depth,-15.160486941599999,0.8348129987716675
q95_depth,-15.039940891199999,0.8348129987716675
q95_depth,-14.919394840799999,0.8348129987716675
q95_depth,-14.7988487904,0.8348129987716675
q95_depth,-14.67830274,0.8348129987716675
q95_depth,-14.5577566896,0.8348129987716675
q95_depth,-14.4372106392,0.8348129987716675
q95_depth,-14.3166645888,0.8348129987716675
q95_depth,-14.1961185384,0.8348129987716675
q95_depth,-14.075572487999999,0.8348129987716675
q95_depth,-13.955026437599999,0.8348129987716675
q95_depth,-13.8344803872,0.8348129987716675
q95_depth,-13.7139343368,0.8348129987716675
q95_depth,-13.5933882864,0.8348129987716675
q95_depth,-13.472842236,0.8348129987716675
q95_depth,-13.3522961856,0.8348129987716675
q95_depth,-13.231750135199999,0.8348129987716675
q95_depth,-13.1112040848,0.8348129987716675
q95_depth,-12.990658034399999,0.8348129987716675
q95_depth,-12.870111984,0.8348129987716675
q95_depth,-12.7495659336,0.8348129987716675
q95_depth,-12.6290198832,0.8355979323387146
q95_depth,-12.5084738328,0.8379290699958801
q95_depth,-12.387927782399998,0.8402246236801147
q95_depth,-12.267381732,0.8424850106239319
q95_depth,-12.146835681599999,0.8447103500366211
q95_depth,-12.0262896312,0.846900999546051
q95_depth,-11.9057435808,0.8490570783615112
q95_depth,-11.7851975304,0.8511790037155151
q95_depth,-11.66465148,0.8532668948173523
q95_depth,-11.544105429599998,0.8553211688995361
q95_depth,-11.4235593792,0.857342004776001
q95_depth,-11.303013328799999,0.8593297600746155
q95_depth,-11.1824672784,0.8612846732139587
q95_depth,-11.061921228,0.8632071018218994
q95_depth,-10.941375177600001,0.8650972247123718
q95_depth,-10.8208291272,0.8669554591178894
q95_depth,-10.7002830768,0.868782103061676
q95_depth,-10.5797370264,0.8705773949623108
q95_depth,-10.459190976,0.8723416924476624
q95_depth,-10.3386449256,0.8740753531455994
q95_depth,-10.218098875199999,0.8757786154747009
q95_depth,-10.097552824800001,0.8774518370628357
q95_depth,-9.9770067744,0.8790953159332275
q95_depth,-9.856460724,0.8807093501091003
q95_depth,-9.7359146736,0.8822943568229675
q95_depth,-9.6153686232,0.8838505744934082
q95_depth,-9.4948225728,0.885378360748291
q95_depth,-9.3742765224,0.8868780136108398
q95_depth,-9.253730472,0.8883498907089233
q95_depth,-9.1331844216,0.8897943496704102
q95_depth,-9.0126383712,0.8912116289138794
q95_depth,-8.8920923208,0.8926020860671997
q95_depth,-8.7715462704,0.8939660787582397
q95_depth,-8.65100022,0.8953038454055786
q95_depth,-8.5304541696,0.8966158032417297
q95_depth,-8.4099081192,0.897902250289917
q95_depth,-8.289362068800001,0.8991634845733643
q95_depth,-8.1688160184,0.9003998041152954
q95_depth,-8.048269968,0.9016115665435791
q95_depth,-7.9277239176,0.9027990102767944
q95_depth,-7.807177867200002,0.9039625525474548
q95_depth,-7.6866318168,0.9051024913787842
q95_depth,-7.5660857664000005,0.9062190055847168
q95_depth,-7.445539716000001,0.9073125720024109
q95_depth,-7.324993665600001,0.9083833694458008
q95_depth,-7.204447615199999,0.9094316959381104
q95_depth,-7.0839015648,0.910457968711853
q95_depth,-6.963355514400002,0.9114623665809631
q95_depth,-6.842809464000002,0.9124451875686646
q95_depth,-6.7222634136,0.9134067296981812
q95_depth,-6.601717363200001,0.9143473505973816
q95_depth,-6.481171312800001,0.9152672290802002
q95_depth,-6.360625262399999,0.9161666631698608
q95_depth,-6.2400792119999995,0.9170460104942322
q95_depth,-6.1195331616000015,0.9179054498672485
q95_depth,-5.998987111200002,0.918745219707489
q95_depth,-5.8784410608,0.9195656776428223
q95_depth,-5.7578950104,0.9203670620918274
q95_depth,-5.637348960000001,0.9211495518684387
q95_depth,-5.516802909600001,0.9219134449958801
q95_depth,-5.396256859199999,0.9226590394973755
q95_depth,-5.2757108087999995,0.9233864545822144
q95_depth,-5.1551647584000015,0.9240960478782654
q95_depth,-5.034618708000002,0.9247879981994629
q95_depth,-4.9140726576,0.925462543964386
q95_depth,-4.7935266072000005,0.9261199235916138
q95_depth,-4.672980556800001,0.9267602562904358
q95_depth,-4.552434506400001,0.9273838996887207
q95_depth,-4.431888455999999,0.9279910326004028
q95_depth,-4.311342405600001,0.9285818338394165
q95_depth,-4.190796355200002,0.929156482219696
q95_depth,-4.070250304800002,0.9297151565551758
q95_depth,-3.9497042544000003,0.9302581548690796
q95_depth,-3.8291582040000005,0.930785596370697
q95_depth,-3.7086121536000007,0.9312977194786072
q95_depth,-3.588066103199999,0.9317945837974548
q95_depth,-3.467520052800001,0.9322764873504639
q95_depth,-3.3469740024000014,0.9327436089515686
q95_depth,-3.2264279520000017,0.9331960082054138
q95_depth,-3.1058819016,0.9336338639259338
q95_depth,-2.9853358512000003,0.9340574145317078
q95_depth,-2.8647898008000006,0.9344667792320251
q95_depth,-2.744243750400001,0.9348620772361755
q95_depth,-2.623697700000001,0.935243546962738
q95_depth,-2.5031516496000012,0.9356111884117126
q95_depth,-2.3826055992000015,0.9359651803970337
q95_depth,-2.2620595488000017,0.9363057017326355
q95_depth,-2.1415134984,0.9366328716278076
q95_depth,-2.0209674480000004,0.9369467496871948
q95_depth,-1.9004213976000006,0.9372475147247314
q95_depth,-1.7798753472000026,0.937535285949707
q95_depth,-1.6593292968000029,0.9378101229667664
q95_depth,-1.5387832464000013,0.9380720853805542
q95_depth,-1.4182371959999998,0.9383214116096497
q95_depth,-1.2976911456000018,0.9385581016540527
q95_depth,-1.1771450952000038,0.9387822151184082
q95_depth,-1.0565990448000022,0.9389939308166504
q95_depth,-0.9360529944000007,0.9391932487487793
q95_depth,-0.8155069440000027,0.9393802285194397
q95_depth,-0.6949608936000011,0.9395550489425659
q95_depth,-0.5744148431999996,0.939717710018158
q95_depth,-0.4538687928000016,0.9398682713508606
q95_depth,-0.33332274240000004,0.9400067329406738
q95_depth,-0.21277669200000204,0.940133273601532
q95_depth,-0.0922306416000005,0.9402478933334351
q95_depth,0.028315408800001052,0.9403505921363831
q95_depth,0.14886145919999905,0.9404414296150208
q95_depth,0.2694075096000006,0.9405204057693481
q95_depth,0.3899535599999986,0.9405876398086548
q95_depth,0.5104996103999966,0.9406431317329407
q95_depth,0.6310456607999981,0.940686821937561
q95_depth,0.7515917111999961,0.9407188296318054
q95_depth,0.8721377615999977,0.9407391548156738
q95_depth,0.9926838119999992,0.9407476782798767
q95_depth,1.1132298623999972,0.9407445788383484
q95_depth,1.2337759127999988,0.9407297372817993
q95_depth,1.3543219632000003,0.9407032132148743
q95_depth,1.4748680135999983,0.9406649470329285
q95_depth,1.5954140639999999,0.9406149387359619
q95_depth,1.7159601143999978,0.9405531883239746
q95_depth,1.8365061647999994,0.9404796957969666
q95_depth,1.957052215200001,0.9403943419456482
q95_depth,2.0775982655999954,0.9402971863746643
q95_depth,2.198144315999997,0.9401881694793701
q95_depth,2.3186903663999985,0.9400671720504761
q95_depth,2.4392364167999965,0.939934253692627
q95_depth,2.559782467199998,0.939789354801178
q95_depth,2.6803285175999996,0.9396323561668396
q95_depth,2.8008745679999976,0.939463198184967
q95_depth,2.921420618399999,0.9392818808555603
q95_depth,3.041966668799997,0.9390882849693298
q95_depth,3.1625127191999987,0.9388823509216309
q95_depth,3.2830587696,0.9386640191078186
q95_depth,3.403604819999998,0.9384332299232483
q95_depth,3.5241508703999997,0.9381898045539856
q95_depth,3.6446969208000013,0.9379337430000305
q95_depth,3.7652429711999957,0.9376649260520935
q95_depth,3.8857890215999973,0.9373831748962402
q95_depth,4.006335071999995,0.9370884895324707
q95_depth,4.126881122399997,0.9367807507514954
q95_depth,4.247427172799998,0.9364597797393799
q95_depth,4.367973223199996,0.9361255168914795
q95_depth,4.488519273599998,0.9357777833938599
q95_depth,4.6090653239999995,0.9354165196418762
q95_depth,4.7296113743999975,0.9350414872169495
q95_depth,4.850157424799999,0.9346526861190796
q95_depth,4.9707034752000006,0.9342498779296875
q95_depth,5.0912495255999985,0.9338330030441284
q95_depth,5.211795576,0.9334017634391785
q95_depth,5.332341626399998,0.9329561591148376
q95_depth,5.452887676799996,0.9324959516525269
q95_depth,5.573433727199998,0.9320209622383118
q95_depth,5.693979777599996,0.9315310716629028
q95_depth,5.814525827999997,0.9310261011123657
q95_depth,5.935071878399999,0.9305058121681213
q95_depth,6.055617928799997,0.9299700856208801
q95_depth,6.176163979199998,0.9294187426567078
q95_depth,6.296710029599996,0.9288514852523804
q95_depth,6.417256079999998,0.9282682538032532
q95_depth,6.537802130399999,0.9276688098907471
q95_depth,6.658348180799997,0.927052915096283
q95_depth,6.778894231199999,0.9264203310012817
q95_depth,6.8994402816000004,0.9257708787918091
q95_depth,7.019986331999998,0.9251043796539307
q95_depth,7.1405323824,0.9244205951690674
q95_depth,7.261078432799994,0.9237192273139954
q95_depth,7.381624483199996,0.923000156879425
q95_depth,7.5021705335999975,0.9222630858421326
q95_depth,7.6227165839999955,0.921507716178894
q95_depth,7.743262634399997,0.9207339286804199
q95_depth,7.863808684799999,0.9199413657188416
q95_depth,7.984354735199997,0.9191298484802246
q95_depth,8.104900785599998,0.9182990789413452
