variable,x,y
q5_velocity,-0.56954031,0.022413909435272217
q5_velocity,-0.55587134256,0.022413909435272217
q5_velocity,-0.54220237512,0.022413909435272217
q5_velocity,-0.52853340768,0.022413909435272217
q5_velocity,-0.51486444024,0.022413909435272217
q5_velocity,-0.5011954728000001,0.022413909435272217
q5_velocity,-0.4875265053600001,0.022413909435272217
q5_velocity,-0.47385753792000007,0.022413909435272217
q5_velocity,-0.46018857048000006,0.022413909435272217
q5_velocity,-0.44651960304000005,0.022413909435272217
q5_velocity,-0.43285063560000003,0.022413909435272217
q5_velocity,-0.41918166816,0.022413909435272217
q5_velocity,-0.40551270072000006,0.022413909435272217
q5_velocity,-0.39184373328000005,0.022413909435272217
q5_velocity,-0.3781747658400001,0.022413909435272217
q5_velocity,-0.3645057984000001,0.022413909435272217
q5_velocity,-0.35083683096000007,0.022413909435272217
q5_velocity,-0.33716786352000006,0.022413909435272217
q5_velocity,-0.32349889608000004,0.022413909435272217
q5_velocity,-0.3098299286400001,0.022413909435272217
q5_velocity,-0.2961609612000001,0.022413909435272217
q5_velocity,-0.28249199376000006,0.022413909435272217
q5_velocity,-0.26882302632000005,0.022413909435272217
q5_velocity,-0.25515405888000003,0.022413909435272217
q5_velocity,-0.24148509144000008,0.022413909435272217
q5_velocity,-0.22781612400000006,0.022413909435272217
q5_velocity,-0.21414715656000005,0.022413909435272217
q5_velocity,-0.20047818912000004,0.022413909435272217
q5_velocity,-0.18680922168000008,0.022413909435272217
q5_velocity,-0.17314025424000007,0.022413909435272217
q5_velocity,-0.15947128680000006,0.022413909435272217
q5_velocity,-0.1458023193600001,0.022413909435272217
q5_velocity,-0.13213335192000009,0.022413909435272217
q5_velocity,-0.11846438448000007,0.022413909435272217
q5_velocity,-0.10479541704000012,0.022413909435272217
q5_velocity,-0.09112644960000005,0.022413909435272217
q5_velocity,-0.07745748216000004,0.022413909435272217
q5_velocity,-0.06378851472000013,0.022413909435272217
q5_velocity,-0.05011954728000012,0.022413909435272217
q5_velocity,-0.03645057984000011,0.022413909435272217
q5_velocity,-0.022781612400000095,0.022413909435272217
q5_velocity,-0.009112644960000083,0.022413909435272217
q5_velocity,0.00455632247999993,0.02277996763586998
q5_velocity,0.018225289919999943,0.023910963907837868
q5_velocity,0.031894257359999956,0.025092685595154762
q5_velocity,0.04556322479999986,0.026327082887291908
q5_velocity,0.05923219223999998,0.027616171166300774
q5_velocity,0.07290115967999988,0.028962012380361557
q5_velocity,0.0865701271199999,0.03036673180758953
q5_velocity,0.10023909455999991,0.031832512468099594
q5_velocity,0.11390806199999992,0.03336159139871597
q5_velocity,0.12757702943999993,0.03495626524090767
q5_velocity,0.14124599687999995,0.036618880927562714
q5_velocity,0.15491496431999985,0.03835185244679451
q5_velocity,0.16858393175999997,0.04015764221549034
q5_velocity,0.18225289919999987,0.04203876852989197
q5_velocity,0.1959218666399999,0.043997809290885925
q5_velocity,0.20959083408,0.04603739082813263
q5_velocity,0.2232598015199999,0.04816019535064697
q5_velocity,0.23692876895999992,0.05036894977092743
q5_velocity,0.25059773639999994,0.05266644060611725
q5_velocity,0.26426670383999995,0.05505549535155296
q5_velocity,0.27793567127999985,0.057538989931344986
q5_velocity,0.29160463872,0.060119837522506714
q5_velocity,0.3052736061599999,0.06280099600553513
q5_velocity,0.3189425735999999,0.06558547168970108
q5_velocity,0.3326115410399999,0.06847628206014633
q5_velocity,0.3462805084799999,0.07147649675607681
q5_velocity,0.3599494759199998,0.07458919286727905
q5_velocity,0.37361844335999994,0.07781749963760376
q5_velocity,0.38728741079999995,0.08116453140974045
q5_velocity,0.40095637823999986,0.08463344722986221
q5_velocity,0.41462534568,0.08822737634181976
q5_velocity,0.4282943131199999,0.09194949269294739
q5_velocity,0.4419632805599998,0.09580294787883759
q5_velocity,0.4556322479999999,0.09979086369276047
q5_velocity,0.4693012154399998,0.10391639918088913
q5_velocity,0.48297018287999993,0.10818261653184891
q5_velocity,0.49663915031999983,0.11259262263774872
q5_velocity,0.51030811776,0.11714943498373032
q5_velocity,0.5239770851999999,0.12185602635145187
q5_velocity,0.53764605264,0.12671533226966858
q5_velocity,0.5513150200799999,0.13173022866249084
q5_velocity,0.5649839875199998,0.13690347969532013
q5_velocity,0.5786529549599999,0.1422378122806549
q5_velocity,0.5923219224,0.1477358043193817
q5_velocity,0.6059908898399999,0.15339995920658112
q5_velocity,0.6196598572799998,0.15923264622688293
q5_velocity,0.63332882472,0.16523614525794983
q5_velocity,0.6469977921599999,0.17141257226467133
q5_velocity,0.6606667595999998,0.17776383459568024
q5_velocity,0.6743357270399999,0.18429172039031982
q5_velocity,0.68800469448,0.1909978687763214
q5_velocity,0.7016736619199999,0.1978837102651596
q5_velocity,0.7153426293599998,0.20495040714740753
q5_velocity,0.7290115967999997,0.21219895780086517
q5_velocity,0.7426805642399998,0.2196301370859146
q5_velocity,0.75634953168,0.22724443674087524
q5_velocity,0.7700184991199999,0.23504218459129333
q5_velocity,0.78368746656,0.24302324652671814
q5_velocity,0.7973564339999999,0.25118738412857056
q5_velocity,0.8110254014399998,0.25953400135040283
q5_velocity,0.8246943688799999,0.26806220412254333
q5_velocity,0.83836333632,0.276770681142807
q5_velocity,0.8520323037599999,0.2856579124927521
q5_velocity,0.8657012711999998,0.29472196102142334
q5_velocity,0.8793702386399997,0.3039605915546417
q5_velocity,0.8930392060799999,0.3133711516857147
q5_velocity,0.90670817352,0.3229506015777588
q5_velocity,0.9203771409599999,0.3326955735683441
q5_velocity,0.9340461083999998,0.34260228276252747
q5_velocity,0.9477150758399999,0.35266655683517456
q5_velocity,0.9613840432799998,0.3628837466239929
q5_velocity,0.9750530107199997,0.3732489049434662
q5_velocity,0.9887219781600001,0.3837566673755646
q5_velocity,1.0023909456,0.3944012224674225
q5_velocity,1.0160599130399999,0.4051762521266937
q5_velocity,1.0297288804799998,0.41607531905174255
q5_velocity,1.04339784792,0.4270913302898407
q5_velocity,1.0570668153599998,0.4382167458534241
q5_velocity,1.0707357828,0.4494440257549286
q5_velocity,1.0844047502399998,0.4607647657394409
q5_velocity,1.09807371768,0.4721706211566925
q5_velocity,1.1117426851199999,0.48365262150764465
q5_velocity,1.1254116525599998,0.49520143866539
q5_velocity,1.1390806199999999,0.5068077445030212
q5_velocity,1.15274958744,0.5184614658355713
q5_velocity,1.16641855488,0.5301527380943298
q5_velocity,1.1800875223199998,0.5418710708618164
q5_velocity,1.19375648976,0.5536057949066162
q5_velocity,1.2074254571999998,0.5653462409973145
q5_velocity,1.22109442464,0.5770812630653381
q5_velocity,1.2347633920799999,0.5887999534606934
q5_velocity,1.24843235952,0.6004909873008728
q5_velocity,1.2621013269599999,0.6121430397033691
q5_velocity,1.2757702943999998,0.6237448453903198
q5_velocity,1.2894392618399997,0.635284960269928
q5_velocity,1.30310822928,0.646752119064331
q5_velocity,1.31677719672,0.6581350564956665
q5_velocity,1.3304461641599998,0.6694226264953613
q5_velocity,1.3441151316,0.6806038618087769
q5_velocity,1.3577840990399999,0.6916679739952087
q5_velocity,1.3714530664799998,0.7026041746139526
q5_velocity,1.3851220339199999,0.7134023308753967
q5_velocity,1.39879100136,0.7240521907806396
q5_velocity,1.4124599688,0.7345442771911621
q5_velocity,1.4261289362399998,0.7448691129684448
q5_velocity,1.43979790368,0.7550175786018372
q5_velocity,1.4534668711199996,0.7649814486503601
q5_velocity,1.4671358385599997,0.7747523784637451
q5_velocity,1.4808048059999999,0.78432297706604
q5_velocity,1.49447377344,0.7936861515045166
q5_velocity,1.5081427408799997,0.80283522605896
q5_velocity,1.5218117083199998,0.8117644190788269
q5_velocity,1.53548067576,0.8204321265220642
q5_velocity,1.5491496431999996,0.8288447856903076
q5_velocity,1.5628186106399997,0.8370258212089539
q5_velocity,1.5764875780799998,0.8449715971946716
q5_velocity,1.59015654552,0.852679431438446
q5_velocity,1.60382551296,0.8601469397544861
q5_velocity,1.6174944803999998,0.8645050525665283
q5_velocity,1.63116344784,0.8642083406448364
q5_velocity,1.64483241528,0.8620050549507141
q5_velocity,1.6585013827199997,0.8597318530082703
q5_velocity,1.6721703501599998,0.8573877215385437
q5_velocity,1.6858393176,0.8549715280532837
q5_velocity,1.6995082850399996,0.8524821400642395
q5_velocity,1.7131772524799997,0.8499184846878052
q5_velocity,1.7268462199199999,0.8472794890403748
q5_velocity,1.74051518736,0.8445639610290527
q5_velocity,1.7541841548000001,0.8417710065841675
q5_velocity,1.7678531222399998,0.8388993740081787
q5_velocity,1.78152208968,0.8359481692314148
q5_velocity,1.79519105712,0.8329162001609802
q5_velocity,1.8088600245599997,0.8298025727272034
q5_velocity,1.8225289919999998,0.826606273651123
q5_velocity,1.83619795944,0.8233262896537781
q5_velocity,1.8498669268799997,0.8199617862701416
q5_velocity,1.8635358943199998,0.8165117502212524
q5_velocity,1.8772048617599995,0.8129753470420837
q5_velocity,1.8908738291999996,0.8093517422676086
q5_velocity,1.9045427966400001,0.8056401610374451
q5_velocity,1.9182117640799998,0.8018398880958557
q5_velocity,1.93188073152,0.7979501485824585
q5_velocity,1.94554969896,0.7939703464508057
q5_velocity,1.9592186663999998,0.7898999452590942
q5_velocity,1.9728876338399999,0.7857382893562317
q5_velocity,1.98655660128,0.7814849615097046
q5_velocity,2.0002255687199995,0.7771396040916443
q5_velocity,2.0138945361599996,0.7727017402648926
q5_velocity,2.0275635035999997,0.7681712508201599
q5_velocity,2.04123247104,0.7635478377342224
q5_velocity,2.05490143848,0.7588315010070801
q5_velocity,2.06857040592,0.7540220022201538
q5_velocity,2.08223937336,0.7491195201873779
q5_velocity,2.0959083408000003,0.7441241145133972
q5_velocity,2.1095773082399996,0.7390360236167908
q5_velocity,2.1232462756799997,0.733855664730072
q5_velocity,2.13691524312,0.7285831570625305
q5_velocity,2.15058421056,0.7232192158699036
q5_velocity,2.164253178,0.7177642583847046
q5_velocity,2.1779221454399993,0.7122191190719604
q5_velocity,2.1915911128799994,0.7065845727920532
q5_velocity,2.2052600803199995,0.700861394405365
q5_velocity,2.2189290477599997,0.6950505375862122
q5_velocity,2.2325980152,0.689153254032135
q5_velocity,2.24626698264,0.6831705570220947
q5_velocity,2.25993595008,0.6771039366722107
q5_velocity,2.27360491752,0.6708799004554749
q5_velocity,2.2872738849600003,0.6633309125900269
q5_velocity,2.3009428523999995,0.6556984186172485
q5_velocity,2.3146118198399996,0.6479856371879578
q5_velocity,2.3282807872799998,0.6401959657669067
q5_velocity,2.34194975472,0.6323326230049133
q5_velocity,2.35561872216,0.6243993639945984
q5_velocity,2.3692876895999992,0.6163998246192932
q5_velocity,2.3829566570400003,0.6083378195762634
q5_velocity,2.3966256244800004,0.6002174615859985
q5_velocity,2.4102945919199996,0.5920423865318298
q5_velocity,2.4239635593599997,0.5811853408813477
q5_velocity,2.4376325268,0.568904459476471
q5_velocity,2.45130149424,0.5566206574440002
q5_velocity,2.46497046168,0.5443466305732727
q5_velocity,2.4786394291199993,0.5320942401885986
q5_velocity,2.4923083965599995,0.519875705242157
q5_velocity,2.5059773639999996,0.5077027082443237
q5_velocity,2.5196463314399997,0.4955866038799286
q5_velocity,2.53331529888,0.4835386574268341
q5_velocity,2.54698426632,0.47156909108161926
q5_velocity,2.56065323376,0.45968830585479736
q5_velocity,2.5743222012,0.44790610671043396
q5_velocity,2.5879911686399995,0.43623191118240356
q5_velocity,2.6016601360799996,0.4246746599674225
q5_velocity,2.6153291035199997,0.4132429361343384
q5_velocity,2.62899807096,0.4019443988800049
q5_velocity,2.6426670384,0.390786737203598
q5_velocity,2.65633600584,0.3797769844532013
q5_velocity,2.6700049732799993,0.36892169713974
q5_velocity,2.6836739407199994,0.35822710394859314
q5_velocity,2.6973429081600004,0.3476984202861786
q5_velocity,2.7110118755999997,0.33734092116355896
q5_velocity,2.72468084304,0.32715925574302673
q5_velocity,2.73834981048,0.3171575665473938
q5_velocity,2.75201877792,0.30733975768089294
q5_velocity,2.76568774536,0.2977087199687958
q5_velocity,2.7793567127999994,0.28826743364334106
q5_velocity,2.7930256802399995,0.2790183126926422
q5_velocity,2.8066946476799997,0.2699633240699768
q5_velocity,2.82036361512,0.2611042261123657
q5_velocity,2.83403258256,0.2524418532848358
q5_velocity,2.84770155,0.24397726356983185
q5_velocity,2.86137051744,0.23571087419986725
q5_velocity,2.8750394848800003,0.22764283418655396
q5_velocity,2.8887084523199995,0.21977311372756958
q5_velocity,2.9023774197599996,0.21210092306137085
q5_velocity,2.9160463871999998,0.20462562143802643
q5_velocity,2.92971535464,0.19734618067741394
q5_velocity,2.94338432208,0.19026125967502594
q5_velocity,2.95705328952,0.1833694577217102
q5_velocity,2.9707222569599994,0.17666871845722198
q5_velocity,2.9843912243999995,0.17015722393989563
q5_velocity,2.9980601918399996,0.16383276879787445
q5_velocity,3.0117291592799997,0.157693013548851
q5_velocity,3.02539812672,0.15173554420471191
q5_velocity,3.03906709416,0.14595748484134674
q5_velocity,3.0527360616,0.1403561234474182
q5_velocity,3.0664050290400002,0.13492855429649353
q5_velocity,3.0800739964799995,0.12967175245285034
q5_velocity,3.0937429639199996,0.1245826780796051
q5_velocity,3.1074119313599997,0.11965793371200562
