variable,x,y
q5_reynolds,-1588924.7,0.02954786829650402
q5_reynolds,-1550790.5071999999,0.02954786829650402
q5_reynolds,-1512656.3144,0.02954786829650402
q5_reynolds,-1474522.1216,0.02954786829650402
q5_reynolds,-1436387.9287999999,0.02954786829650402
q5_reynolds,-1398253.736,0.02954786829650402
q5_reynolds,-1360119.5432,0.02954786829650402
q5_reynolds,-1321985.3503999999,0.02954786829650402
q5_reynolds,-1283851.1576,0.02954786829650402
q5_reynolds,-1245716.9648,0.02954786829650402
q5_reynolds,-1207582.7719999999,0.02954786829650402
q5_reynolds,-1169448.5792,0.02954786829650402
q5_reynolds,-1131314.3864,0.02954786829650402
q5_reynolds,-1093180.1935999999,0.02954786829650402
q5_reynolds,-1055046.0008,0.02954786829650402
q5_reynolds,-1016911.808,0.02954786829650402
q5_reynolds,-978777.6152,0.02954786829650402
q5_reynolds,-940643.4224,0.02954786829650402
q5_reynolds,-902509.2296,0.02954786829650402
q5_reynolds,-864375.0368,0.02954786829650402
q5_reynolds,-826240.8439999999,0.02954786829650402
q5_reynolds,-788106.6512,0.02954786829650402
q5_reynolds,-749972.4584,0.02954786829650402
q5_reynolds,-711838.2655999999,0.02954786829650402
q5_reynolds,-673704.0728000001,0.02954786829650402
q5_reynolds,-635569.8800000001,0.02954786829650402
q5_reynolds,-597435.6872,0.02954786829650402
q5_reynolds,-559301.4944000001,0.02954786829650402
q5_reynolds,-521167.3016000001,0.02954786829650402
q5_reynolds,-483033.10880000005,0.02954786829650402
q5_reynolds,-444898.91599999997,0.02954786829650402
q5_reynolds,-406764.7231999999,0.02954786829650402
q5_reynolds,-368630.53040000005,0.02954786829650402
q5_reynolds,-330496.3376000002,0.02954786829650402
q5_reynolds,-292362.1448000001,0.02954786829650402
q5_reynolds,-254227.95200000005,0.02954786829650402
q5_reynolds,-216093.75919999997,0.02954786829650402
q5_reynolds,-177959.56640000013,0.02954786829650402
q5_reynolds,-139825.37360000005,0.02954786829650402
q5_reynolds,-101691.1808000002,0.02954786829650402
q5_reynolds,-63556.987999999896,0.02954786829650402
q5_reynolds,-25422.79520000005,0.02954786829650402
q5_reynolds,12711.397600000026,0.03498484194278717
q5_reynolds,50845.59039999987,0.057853974401950836
q5_reynolds,88979.78319999995,0.0948936864733696
q5_reynolds,127113.97599999979,0.12315501272678375
q5_reynolds,165248.1688000001,0.1553608626127243
q5_reynolds,203382.36159999995,0.1949576586484909
q5_reynolds,241516.5543999998,0.24304437637329102
q5_reynolds,279650.74719999987,0.30053016543388367
q5_reynolds,317784.9399999997,0.3667094111442566
q5_reynolds,355919.1328,0.42179813981056213
q5_reynolds,394053.32559999987,0.46490707993507385
q5_reynolds,432187.51839999994,0.5101008415222168
q5_reynolds,470321.7111999998,0.5569266080856323
q5_reynolds,508455.90399999986,0.6048017144203186
q5_reynolds,546590.0967999997,0.6530174612998962
q5_reynolds,584724.2896,0.7007544040679932
q5_reynolds,622858.4823999999,0.7471124529838562
q5_reynolds,660992.6751999997,0.7911570072174072
q5_reynolds,699126.868,0.831979513168335
q5_reynolds,737261.0607999999,0.8687475323677063
q5_reynolds,775395.2536000002,0.8664748072624207
q5_reynolds,813529.4463999995,0.8640196919441223
q5_reynolds,851663.6391999999,0.861465334892273
q5_reynolds,889797.8320000002,0.858809769153595
q5_reynolds,927932.0247999995,0.8560511469841003
q5_reynolds,966066.2175999999,0.8531875610351562
q5_reynolds,1004200.4103999997,0.8502170443534851
q5_reynolds,1042334.6032,0.8471377491950989
q5_reynolds,1080468.7959999999,0.84394770860672
q5_reynolds,1118602.9887999997,0.8406449556350708
q5_reynolds,1156737.1816,0.8372277617454529
q5_reynolds,1194871.3743999999,0.8336942195892334
q5_reynolds,1233005.5671999997,0.8300424218177795
q5_reynolds,1271139.76,0.8262706995010376
q5_reynolds,1309273.9527999999,0.8223773241043091
q5_reynolds,1347408.1456000002,0.8183605670928955
q5_reynolds,1385542.3383999995,0.8142188191413879
q5_reynolds,1423676.5311999999,0.809950590133667
q5_reynolds,1461810.7240000002,0.8055543899536133
q5_reynolds,1499944.9167999995,0.8010289072990417
q5_reynolds,1538079.1095999999,0.7963727712631226
q5_reynolds,1576213.3023999997,0.7915849089622498
q5_reynolds,1614347.4952,0.7866642475128174
q5_reynolds,1652481.6879999994,0.781609833240509
q5_reynolds,1690615.8807999997,0.7764209508895874
q5_reynolds,1728750.0736,0.7710967659950256
q5_reynolds,1766884.2663999998,0.7656369805335999
q5_reynolds,1805018.4591999997,0.7600410580635071
q5_reynolds,1843152.6519999995,0.7543088793754578
q5_reynolds,1881286.8447999998,0.7484404444694519
q5_reynolds,1919421.0376000002,0.7424358129501343
q5_reynolds,1957555.2303999995,0.7362954616546631
q5_reynolds,1995689.4231999998,0.7300198078155518
q5_reynolds,2033823.6159999997,0.7236095666885376
q5_reynolds,2071957.8087999995,0.7170657515525818
q5_reynolds,2110092.0016,0.7104129195213318
q5_reynolds,2148226.1943999995,0.7047403454780579
