variable,x,y
q5_velocity,-0.56954031,0.011726820841431618
q5_velocity,-0.55587134256,0.011726820841431618
q5_velocity,-0.54220237512,0.011726820841431618
q5_velocity,-0.52853340768,0.011726820841431618
q5_velocity,-0.51486444024,0.011726820841431618
q5_velocity,-0.5011954728000001,0.011726820841431618
q5_velocity,-0.4875265053600001,0.011726820841431618
q5_velocity,-0.47385753792000007,0.011726820841431618
q5_velocity,-0.46018857048000006,0.011726820841431618
q5_velocity,-0.44651960304000005,0.011726820841431618
q5_velocity,-0.43285063560000003,0.011726820841431618
q5_velocity,-0.41918166816,0.011726820841431618
q5_velocity,-0.40551270072000006,0.011726820841431618
q5_velocity,-0.39184373328000005,0.011726820841431618
q5_velocity,-0.3781747658400001,0.011726820841431618
q5_velocity,-0.3645057984000001,0.011726820841431618
q5_velocity,-0.35083683096000007,0.011726820841431618
q5_velocity,-0.33716786352000006,0.011726820841431618
q5_velocity,-0.32349889608000004,0.011726820841431618
q5_velocity,-0.3098299286400001,0.011726820841431618
q5_velocity,-0.2961609612000001,0.011726820841431618
q5_velocity,-0.28249199376000006,0.011726820841431618
q5_velocity,-0.26882302632000005,0.011726820841431618
q5_velocity,-0.25515405888000003,0.011726820841431618
q5_velocity,-0.24148509144000008,0.011726820841431618
q5_velocity,-0.22781612400000006,0.011726820841431618
q5_velocity,-0.21414715656000005,0.011726820841431618
q5_velocity,-0.20047818912000004,0.011726820841431618
q5_velocity,-0.18680922168000008,0.011726820841431618
q5_velocity,-0.17314025424000007,0.011726820841431618
q5_velocity,-0.15947128680000006,0.011726820841431618
q5_velocity,-0.1458023193600001,0.011726820841431618
q5_velocity,-0.13213335192000009,0.011726820841431618
q5_velocity,-0.11846438448000007,0.011726820841431618
q5_velocity,-0.10479541704000012,0.011726820841431618
q5_velocity,-0.09112644960000005,0.011726820841431618
q5_velocity,-0.07745748216000004,0.011726820841431618
q5_velocity,-0.06378851472000013,0.011726820841431618
q5_velocity,-0.05011954728000012,0.011726820841431618
q5_velocity,-0.03645057984000011,0.011726820841431618
q5_velocity,-0.022781612400000095,0.011726820841431618
q5_velocity,-0.009112644960000083,0.011726820841431618
q5_velocity,0.00455632247999993,0.011862467974424362
q5_velocity,0.018225289919999943,0.012278837151825428
q5_velocity,0.031894257359999956,0.012709727510809898
q5_velocity,0.04556322479999986,0.013155637308955193
q5_velocity,0.05923219223999998,0.013617083430290222
q5_velocity,0.07290115967999988,0.014094598591327667
q5_velocity,0.0865701271199999,0.01458873599767685
q5_velocity,0.10023909455999991,0.01510006282478571
q5_velocity,0.11390806199999992,0.015629170462489128
q5_velocity,0.12757702943999993,0.01617666333913803
q5_velocity,0.14124599687999995,0.016743171960115433
q5_velocity,0.15491496431999985,0.017329346388578415
q5_velocity,0.16858393175999997,0.017935853451490402
q5_velocity,0.18225289919999987,0.01856338605284691
q5_velocity,0.1959218666399999,0.01921265944838524
q5_velocity,0.20959083408,0.019884411245584488
q5_velocity,0.2232598015199999,0.020579403266310692
q5_velocity,0.23692876895999992,0.021298421546816826
q5_velocity,0.25059773639999994,0.022042276337742805
q5_velocity,0.26426670383999995,0.022811805829405785
q5_velocity,0.27793567127999985,0.023607878014445305
q5_velocity,0.29160463872,0.0244313795119524
q5_velocity,0.3052736061599999,0.02528323419392109
q5_velocity,0.3189425735999999,0.02616439014673233
q5_velocity,0.3326115410399999,0.02707582712173462
q5_velocity,0.3462805084799999,0.028018556535243988
q5_velocity,0.3599494759199998,0.02899361588060856
q5_velocity,0.37361844335999994,0.030002083629369736
q5_velocity,0.38728741079999995,0.031045062467455864
q5_velocity,0.40095637823999986,0.03212369605898857
q5_velocity,0.41462534568,0.03323915973305702
q5_velocity,0.4282943131199999,0.03439266234636307
q5_velocity,0.4419632805599998,0.03558545559644699
q5_velocity,0.4556322479999999,0.03681882098317146
q5_velocity,0.4693012154399998,0.038094088435173035
q5_velocity,0.48297018287999993,0.03941261023283005
q5_velocity,0.49663915031999983,0.04077579826116562
q5_velocity,0.51030811776,0.04218509420752525
q5_velocity,0.5239770851999999,0.04364197701215744
q5_velocity,0.53764605264,0.04514797776937485
q5_velocity,0.5513150200799999,0.046704668551683426
q5_velocity,0.5649839875199998,0.04831366613507271
q5_velocity,0.5786529549599999,0.04997663199901581
q5_velocity,0.5923219224,0.051695261150598526
q5_velocity,0.6059908898399999,0.053471315652132034
q5_velocity,0.6196598572799998,0.05530658736824989
q5_velocity,0.63332882472,0.05720292776823044
q5_velocity,0.6469977921599999,0.059162240475416183
q5_velocity,0.6606667595999998,0.061186451464891434
q5_velocity,0.6743357270399999,0.06327756494283676
q5_velocity,0.68800469448,0.06543762236833572
q5_velocity,0.7016736619199999,0.06766873598098755
q5_velocity,0.7153426293599998,0.06997302174568176
q5_velocity,0.7290115967999997,0.07235268503427505
q5_velocity,0.7426805642399998,0.0748099759221077
q5_velocity,0.75634953168,0.07734719663858414
q5_velocity,0.7700184991199999,0.0799667090177536
q5_velocity,0.78368746656,0.08267088979482651
q5_velocity,0.7973564339999999,0.08546219766139984
q5_velocity,0.8110254014399998,0.08834313601255417
q5_velocity,0.8246943688799999,0.09131628274917603
q5_velocity,0.83836333632,0.09438419342041016
q5_velocity,0.8520323037599999,0.09754955023527145
q5_velocity,0.8657012711999998,0.10081504285335541
q5_velocity,0.8793702386399997,0.10418340563774109
q5_velocity,0.8930392060799999,0.10765746235847473
q5_velocity,0.90670817352,0.11123999953269958
q5_velocity,0.9203771409599999,0.11493391543626785
q5_velocity,0.9340461083999998,0.11874210834503174
q5_velocity,0.9477150758399999,0.12266755849123001
q5_velocity,0.9613840432799998,0.12671320140361786
q5_velocity,0.9750530107199997,0.13088206946849823
q5_velocity,0.9887219781600001,0.13517720997333527
q5_velocity,1.0023909456,0.1396016925573349
q5_velocity,1.0160599130399999,0.14415855705738068
q5_velocity,1.0297288804799998,0.1488509625196457
q5_velocity,1.04339784792,0.15368200838565826
q5_velocity,1.0570668153599998,0.15865471959114075
q5_velocity,1.0707357828,0.1637723296880722
q5_velocity,1.0844047502399998,0.1690378338098526
q5_velocity,1.09807371768,0.17445442080497742
q5_velocity,1.1117426851199999,0.180025115609169
q5_velocity,1.1254116525599998,0.18575289845466614
q5_velocity,1.1390806199999999,0.19164086878299713
q5_velocity,1.15274958744,0.1976918876171112
q5_velocity,1.16641855488,0.20390893518924713
q5_velocity,1.1800875223199998,0.21029481291770935
q5_velocity,1.19375648976,0.21685218811035156
q5_velocity,1.2074254571999998,0.2235838621854782
q5_velocity,1.22109442464,0.2304922491312027
q5_velocity,1.2347633920799999,0.23757994174957275
q5_velocity,1.24843235952,0.24484917521476746
q5_velocity,1.2621013269599999,0.25230205059051514
q5_velocity,1.2757702943999998,0.2599407434463501
q5_velocity,1.2894392618399997,0.2677669823169708
q5_velocity,1.30310822928,0.27578237652778625
q5_velocity,1.31677719672,0.28398847579956055
q5_velocity,1.3304461641599998,0.29238638281822205
q5_velocity,1.3441151316,0.3009772002696991
q5_velocity,1.3577840990399999,0.30976152420043945
q5_velocity,1.3714530664799998,0.31873974204063416
q5_velocity,1.3851220339199999,0.3279120922088623
q5_velocity,1.39879100136,0.33727824687957764
